-0.016638
0.05
0.010423
-0.019822
0.05
0.0098343
-0.014665
-0.027291
0.017698
0.05
-0.017103
-0.036731
-0.029548
0.05
0.049484
-0.044584
-0.021668
-0.017744
-0.016541
0.05
0.05
-0.05
0.04146
-0.029155
-0.031626
-0.020449
0.05
-0.022682
-0.041284
-0.021367
0.16274
0.042033
0.2439
