0.013309
0.05
0.05
-0.05
0.05
0.05
-0.0055272
-0.05
0.05
0.01253
0.038479
-0.05
-0.023741
0.034218
0.05
-0.05
-0.05
-0.05
-0.05
0.05
0.05
-0.049147
0.05
-0.022411
-0.05
-0.029587
0.05
0.031878
-0.05
-0.05
0.16142
0.058498
0.17383
