0.035073
0.06
0.06
2.5376e-19
0.056617
0.06
0.057905
-1.2594e-19
0.053636
0.056449
0.06
-3.849e-19
0.059965
0.06
0.06
0.0034205
-8.0843e-20
1.6992e-21
1.0812e-18
0.06
0.06
0.016935
0.06
0
-1.3029e-19
9.8607e-21
0.06
0.06
-1.3877e-19
9.0505e-20
0.3193
0.14254
0
