0.11648
0.096463
0.12434
-0.32259
0.60794
0.1358
0.037438
-0.62682
0.42967
-0.063562
0.058808
-0.24381
0.19634
0.01128
0.10677
0.019738
-0.21392
-0.068677
0.030559
0.25308
0.33609
-0.10961
0.15416
-0.057315
-0.16402
-0.10434
0.040108
0.22191
-0.22001
0.21769
0.85
0.20024
0
