0.047553
0.06
0.06
-2.8661e-19
0.06
0.05371
0.032255
2.6076e-19
0.06
0.03605
0.047814
2.5582e-19
0.023133
0.047427
0.06
0.019244
2.0566e-20
0.013918
9.328e-19
0.06
0.06
0.020064
0.06
0.034305
-3.0854e-19
0.030684
0.06
0.053843
3.4151e-19
1.2886e-19
0.30397
0.13044
0
